datetime,temperature,RH,HeatIndex,DewPoint,DataType,KestrelID,loggertype,elapsed_time
2022-07-30T10:00:00Z,26.3,25.3,24.2,4.9,point,2635451,Kestrel,0
2022-07-30T11:00:00Z,24.8,96.2,27.2,24.1,point,2635451,Kestrel,1
2022-07-30T12:00:00Z,26,100,30.7,26,point,2635451,Kestrel,2
2022-07-30T13:00:00Z,25,100,28.3,25,point,2635451,Kestrel,3
2022-07-30T14:00:00Z,24,100,26.5,24,point,2635451,Kestrel,4
2022-07-30T15:00:00Z,22,100,23.4,22,point,2635451,Kestrel,5
2022-07-30T16:00:00Z,18.7,99.1,19.5,18.6,point,2635451,Kestrel,6
2022-07-30T17:00:00Z,15.9,98.9,16.4,15.7,point,2635451,Kestrel,7
2022-07-30T18:00:00Z,13.9,99,14.4,13.7,point,2635451,Kestrel,8
2022-07-30T19:00:00Z,12.4,99.5,13,12.4,point,2635451,Kestrel,9
2022-07-30T20:00:00Z,11.3,99.8,11.8,11.3,point,2635451,Kestrel,10
2022-07-30T21:00:00Z,10.1,99.9,10.4,10.1,point,2635451,Kestrel,11
2022-07-30T22:00:00Z,9,100,9.4,9,point,2635451,Kestrel,12
2022-07-30T23:00:00Z,8.2,100,8.6,8.2,point,2635451,Kestrel,13
2022-07-31T00:00:00Z,7.2,100,7.5,7.2,point,2635451,Kestrel,14
2022-07-31T01:00:00Z,6.4,100,6.6,6.4,point,2635451,Kestrel,15
2022-07-31T02:00:00Z,5.5,100,5.6,5.5,point,2635451,Kestrel,16
2022-07-31T03:00:00Z,4.6,100,4.8,4.6,point,2635451,Kestrel,17
2022-07-31T04:00:00Z,4,100,4,4,point,2635451,Kestrel,18
2022-07-31T05:00:00Z,5.1,100,5.3,5.1,point,2635451,Kestrel,19
2022-07-31T06:00:00Z,6.3,100,6.6,6.3,point,2635451,Kestrel,20
2022-07-31T07:00:00Z,8.2,100,8.6,8.2,point,2635451,Kestrel,21
2022-07-31T08:00:00Z,10.9,100,11.4,10.9,point,2635451,Kestrel,22
2022-07-31T09:00:00Z,14.4,100,15,14.4,point,2635451,Kestrel,23
2022-07-31T10:00:00Z,18.7,100,19.6,18.7,point,2635451,Kestrel,24
2022-07-31T11:00:00Z,21.3,100,22.4,21.3,point,2635451,Kestrel,25
2022-07-31T12:00:00Z,22.7,100,24.5,22.7,point,2635451,Kestrel,26
2022-07-31T13:00:00Z,23.9,100,26.2,23.9,point,2635451,Kestrel,27
2022-07-31T14:00:00Z,23.8,100,26.2,23.8,point,2635451,Kestrel,28
2022-07-31T15:00:00Z,22.1,100,23.4,22.1,point,2635451,Kestrel,29
2022-07-31T16:00:00Z,18.9,100,19.7,18.9,point,2635451,Kestrel,30
2022-07-31T17:00:00Z,15.9,100,16.5,15.9,point,2635451,Kestrel,31
2022-07-31T18:00:00Z,13.7,100,14.3,13.7,point,2635451,Kestrel,32
2022-07-31T19:00:00Z,12.3,100,12.8,12.3,point,2635451,Kestrel,33
2022-07-31T20:00:00Z,12.2,100,12.8,12.2,point,2635451,Kestrel,34
2022-07-31T21:00:00Z,11.5,100,11.9,11.5,point,2635451,Kestrel,35
2022-07-31T22:00:00Z,11,100,11.5,11,point,2635451,Kestrel,36
2022-07-31T23:00:00Z,10.9,100,11.4,10.9,point,2635451,Kestrel,37
2022-08-01T00:00:00Z,10.7,100,11.1,10.7,point,2635451,Kestrel,38
2022-08-01T01:00:00Z,10.5,100,10.9,10.5,point,2635451,Kestrel,39
2022-08-01T02:00:00Z,10.3,100,10.8,10.3,point,2635451,Kestrel,40
2022-08-01T03:00:00Z,10.2,100,10.7,10.2,point,2635451,Kestrel,41
2022-08-01T04:00:00Z,10.1,100,10.4,10.1,point,2635451,Kestrel,42
2022-08-01T05:00:00Z,9.7,100,10,9.7,point,2635451,Kestrel,43
2022-08-01T06:00:00Z,9.6,100,9.9,9.6,point,2635451,Kestrel,44
2022-08-01T07:00:00Z,10.3,100,10.8,10.3,point,2635451,Kestrel,45
2022-08-01T08:00:00Z,12.6,100,13.1,12.6,point,2635451,Kestrel,46
2022-08-01T09:00:00Z,15.8,100,16.5,15.8,point,2635451,Kestrel,47
2022-08-01T10:00:00Z,20.5,100,21.6,20.5,point,2635451,Kestrel,48
2022-07-30T23:16:00Z,7.7,99.5,7.9,7.6,point,2635457,Kestrel,13.266666666666667
2022-07-30T23:17:00Z,7.7,99.5,7.9,7.6,point,2635457,Kestrel,13.283333333333333
2022-07-30T23:18:00Z,7.6,99.5,7.9,7.6,point,2635457,Kestrel,13.3
2022-07-30T23:19:00Z,7.6,99.5,7.8,7.5,point,2635457,Kestrel,13.316666666666666
2022-07-30T23:20:00Z,7.5,99.5,7.7,7.4,point,2635457,Kestrel,13.333333333333334
2022-07-30T23:21:00Z,7.6,99.5,7.8,7.5,point,2635457,Kestrel,13.35
2022-07-30T23:22:00Z,7.5,99.5,7.8,7.4,point,2635457,Kestrel,13.366666666666667
2022-07-30T23:23:00Z,7.6,99.5,7.8,7.5,point,2635457,Kestrel,13.383333333333333
2022-07-30T23:24:00Z,7.6,99.5,7.8,7.5,point,2635457,Kestrel,13.4
2022-07-30T23:25:00Z,7.4,99.5,7.7,7.4,point,2635457,Kestrel,13.416666666666666
2022-07-30T23:26:00Z,7.5,99.5,7.8,7.4,point,2635457,Kestrel,13.433333333333334
2022-07-30T23:27:00Z,7.4,99.4,7.7,7.3,point,2635457,Kestrel,13.45
2022-07-30T23:28:00Z,7.5,99.5,7.7,7.4,point,2635457,Kestrel,13.466666666666667
2022-07-30T23:29:00Z,7.4,99.5,7.6,7.3,point,2635457,Kestrel,13.483333333333333
2022-07-30T23:30:00Z,7.5,99.5,7.7,7.4,point,2635457,Kestrel,13.5
2022-07-30T23:31:00Z,7.5,99.5,7.7,7.4,point,2635457,Kestrel,13.516666666666667
2022-07-30T23:32:00Z,7.4,99.5,7.7,7.3,point,2635457,Kestrel,13.533333333333333
2022-07-30T23:33:00Z,7.4,99.5,7.6,7.3,point,2635457,Kestrel,13.55
2022-07-30T23:34:00Z,7.4,99.5,7.6,7.3,point,2635457,Kestrel,13.566666666666666
2022-07-30T23:35:00Z,7.4,99.5,7.6,7.3,point,2635457,Kestrel,13.583333333333334
2022-07-30T23:36:00Z,7.3,99.5,7.6,7.3,point,2635457,Kestrel,13.6
2022-07-30T23:37:00Z,7.3,99.5,7.6,7.3,point,2635457,Kestrel,13.616666666666667
2022-07-30T23:38:00Z,7.3,99.5,7.6,7.3,point,2635457,Kestrel,13.633333333333333
2022-07-30T23:39:00Z,7.3,99.5,7.6,7.2,point,2635457,Kestrel,13.65
2022-07-30T23:40:00Z,7.3,99.5,7.5,7.2,point,2635457,Kestrel,13.666666666666666
2022-07-30T23:41:00Z,7.3,99.5,7.5,7.2,point,2635457,Kestrel,13.683333333333334
2022-07-30T23:42:00Z,7.3,99.5,7.6,7.2,point,2635457,Kestrel,13.7
2022-07-30T23:43:00Z,7.3,99.5,7.5,7.2,point,2635457,Kestrel,13.716666666666667
2022-07-30T23:44:00Z,7.2,99.5,7.5,7.1,point,2635457,Kestrel,13.733333333333333
2022-07-30T23:45:00Z,7.1,99.5,7.4,7.1,point,2635457,Kestrel,13.75
2022-07-30T23:46:00Z,7.2,99.5,7.4,7.1,point,2635457,Kestrel,13.766666666666667
2022-07-30T23:47:00Z,7.2,99.5,7.4,7.1,point,2635457,Kestrel,13.783333333333333
2022-07-30T23:48:00Z,7.2,99.5,7.4,7.1,point,2635457,Kestrel,13.8
2022-07-30T23:49:00Z,7.2,99.5,7.4,7.1,point,2635457,Kestrel,13.816666666666666
2022-07-30T23:50:00Z,7.1,99.5,7.4,7.1,point,2635457,Kestrel,13.833333333333334
2022-07-30T23:51:00Z,7.1,99.5,7.3,7,point,2635457,Kestrel,13.85
2022-07-30T23:52:00Z,7.2,99.5,7.4,7.1,point,2635457,Kestrel,13.866666666666667
2022-07-30T23:53:00Z,7,99.5,7.3,6.9,point,2635457,Kestrel,13.883333333333333
2022-07-30T23:54:00Z,7.1,99.5,7.3,7,point,2635457,Kestrel,13.9
2022-07-30T23:55:00Z,7,99.5,7.3,6.9,point,2635457,Kestrel,13.916666666666666
2022-07-30T23:56:00Z,7.1,99.5,7.3,7,point,2635457,Kestrel,13.933333333333334
2022-07-30T23:57:00Z,7,99.5,7.2,6.9,point,2635457,Kestrel,13.95
2022-07-30T23:58:00Z,7.1,99.5,7.3,7,point,2635457,Kestrel,13.966666666666667
2022-07-30T23:59:00Z,7.1,99.5,7.3,7,point,2635457,Kestrel,13.983333333333333
2022-07-31T00:00:00Z,7,99.5,7.3,7,point,2635457,Kestrel,14
2022-07-31T00:01:00Z,6.9,99.5,7.2,6.9,point,2635457,Kestrel,14.016666666666667
2022-07-31T00:02:00Z,6.9,99.5,7.2,6.8,point,2635457,Kestrel,14.033333333333333
2022-07-31T00:03:00Z,6.9,99.5,7.1,6.8,point,2635457,Kestrel,14.05
2022-07-31T00:04:00Z,6.9,99.5,7.1,6.8,point,2635457,Kestrel,14.066666666666666
2022-07-31T00:05:00Z,6.9,99.5,7.1,6.8,point,2635457,Kestrel,14.083333333333334
2022-07-31T00:06:00Z,6.9,99.5,7.1,6.8,point,2635457,Kestrel,14.1
2022-07-31T00:07:00Z,6.9,99.5,7.2,6.8,point,2635457,Kestrel,14.116666666666667
2022-07-31T00:08:00Z,6.9,99.5,7.1,6.8,point,2635457,Kestrel,14.133333333333333
2022-07-31T00:09:00Z,6.9,99.5,7.1,6.8,point,2635457,Kestrel,14.15
2022-07-31T00:10:00Z,6.9,99.6,7.1,6.8,point,2635457,Kestrel,14.166666666666666
2022-07-31T00:11:00Z,6.9,99.6,7.1,6.8,point,2635457,Kestrel,14.183333333333334
2022-07-31T00:12:00Z,6.8,99.6,7.1,6.8,point,2635457,Kestrel,14.2
2022-07-31T00:13:00Z,6.9,99.6,7.1,6.8,point,2635457,Kestrel,14.216666666666667
2022-07-31T00:14:00Z,6.8,99.6,7,6.7,point,2635457,Kestrel,14.233333333333333
2022-07-31T00:15:00Z,6.7,99.6,7,6.7,point,2635457,Kestrel,14.25
2022-07-31T00:16:00Z,6.7,99.5,7,6.7,point,2635457,Kestrel,14.266666666666667
2022-07-31T00:17:00Z,6.7,99.5,6.9,6.6,point,2635457,Kestrel,14.283333333333333
2022-07-31T00:18:00Z,6.7,99.5,6.9,6.6,point,2635457,Kestrel,14.3
2022-07-31T00:19:00Z,6.7,99.6,7,6.7,point,2635457,Kestrel,14.316666666666666
2022-07-31T00:20:00Z,6.7,99.6,7,6.7,point,2635457,Kestrel,14.333333333333334
2022-07-31T00:21:00Z,6.7,99.6,7,6.7,point,2635457,Kestrel,14.35
2022-07-31T00:22:00Z,6.7,99.6,7,6.7,point,2635457,Kestrel,14.366666666666667
2022-07-31T00:23:00Z,6.7,99.6,6.9,6.6,point,2635457,Kestrel,14.383333333333333
2022-07-31T00:24:00Z,6.7,99.6,6.9,6.6,point,2635457,Kestrel,14.4
2022-07-31T00:25:00Z,6.6,99.6,6.9,6.5,point,2635457,Kestrel,14.416666666666666
2022-07-31T00:26:00Z,6.7,99.6,6.9,6.6,point,2635457,Kestrel,14.433333333333334
2022-07-31T00:27:00Z,6.6,99.6,6.9,6.6,point,2635457,Kestrel,14.45
2022-07-31T00:28:00Z,6.6,99.6,6.9,6.6,point,2635457,Kestrel,14.466666666666667
2022-07-31T00:29:00Z,6.6,99.6,6.9,6.5,point,2635457,Kestrel,14.483333333333333
2022-07-31T00:30:00Z,6.6,99.6,6.8,6.5,point,2635457,Kestrel,14.5
2022-07-31T00:31:00Z,6.5,99.6,6.8,6.5,point,2635457,Kestrel,14.516666666666667
2022-07-31T00:32:00Z,6.5,99.6,6.7,6.4,point,2635457,Kestrel,14.533333333333333
2022-07-31T00:33:00Z,6.6,99.6,6.9,6.5,point,2635457,Kestrel,14.55
2022-07-31T00:34:00Z,6.5,99.6,6.8,6.5,point,2635457,Kestrel,14.566666666666666
2022-07-31T00:35:00Z,6.6,99.6,6.8,6.5,point,2635457,Kestrel,14.583333333333334
2022-07-31T00:36:00Z,6.6,99.6,6.8,6.5,point,2635457,Kestrel,14.6
2022-07-31T00:37:00Z,6.5,99.6,6.7,6.4,point,2635457,Kestrel,14.616666666666667
2022-07-31T00:38:00Z,6.4,99.6,6.7,6.4,point,2635457,Kestrel,14.633333333333333
2022-07-31T00:39:00Z,6.5,99.6,6.8,6.5,point,2635457,Kestrel,14.65
2022-07-31T00:40:00Z,6.4,99.6,6.6,6.3,point,2635457,Kestrel,14.666666666666666
2022-07-31T00:41:00Z,6.4,99.6,6.6,6.3,point,2635457,Kestrel,14.683333333333334
2022-07-31T00:42:00Z,6.4,99.6,6.6,6.3,point,2635457,Kestrel,14.7
2022-07-31T00:43:00Z,6.4,99.6,6.7,6.3,point,2635457,Kestrel,14.716666666666667
2022-07-31T00:44:00Z,6.4,99.6,6.7,6.4,point,2635457,Kestrel,14.733333333333333
2022-07-31T00:45:00Z,6.3,99.6,6.6,6.3,point,2635457,Kestrel,14.75
2022-07-31T00:46:00Z,6.4,99.6,6.7,6.3,point,2635457,Kestrel,14.766666666666667
2022-07-31T00:47:00Z,6.3,99.6,6.6,6.3,point,2635457,Kestrel,14.783333333333333
2022-07-31T00:48:00Z,6.3,99.6,6.6,6.3,point,2635457,Kestrel,14.8
2022-07-31T00:49:00Z,6.3,99.6,6.6,6.3,point,2635457,Kestrel,14.816666666666666
2022-07-31T00:50:00Z,6.3,99.6,6.5,6.2,point,2635457,Kestrel,14.833333333333334
2022-07-31T00:51:00Z,6.2,99.6,6.5,6.2,point,2635457,Kestrel,14.85
2022-07-31T00:52:00Z,6.3,99.7,6.5,6.2,point,2635457,Kestrel,14.866666666666667
2022-07-31T00:53:00Z,6.2,99.7,6.5,6.2,point,2635457,Kestrel,14.883333333333333
2022-07-31T00:54:00Z,6.2,99.7,6.5,6.2,point,2635457,Kestrel,14.9
2022-07-31T00:55:00Z,6.3,99.6,6.5,6.2,point,2635457,Kestrel,14.916666666666666
2022-07-31T00:56:00Z,6.2,99.6,6.5,6.2,point,2635457,Kestrel,14.933333333333334
2022-07-31T00:57:00Z,6.3,99.6,6.5,6.2,point,2635457,Kestrel,14.95
2022-07-31T00:58:00Z,6.2,99.6,6.5,6.2,point,2635457,Kestrel,14.966666666666667
2022-07-31T00:59:00Z,6.1,99.6,6.4,6.1,point,2635457,Kestrel,14.983333333333333
2022-07-31T01:00:00Z,6.2,99.6,6.4,6.1,point,2635457,Kestrel,15
2022-07-31T01:01:00Z,6.1,99.6,6.4,6.1,point,2635457,Kestrel,15.016666666666667
2022-07-31T01:02:00Z,6.2,99.6,6.4,6.1,point,2635457,Kestrel,15.033333333333333
2022-07-31T01:03:00Z,6.1,99.6,6.2,6,point,2635457,Kestrel,15.05
2022-07-31T01:04:00Z,6.1,99.6,6.2,6,point,2635457,Kestrel,15.066666666666666
2022-07-31T01:05:00Z,6,99.7,6.2,6,point,2635457,Kestrel,15.083333333333334
2022-07-31T01:06:00Z,6.1,99.7,6.4,6.1,point,2635457,Kestrel,15.1
2022-07-31T01:07:00Z,6,99.7,6.2,6,point,2635457,Kestrel,15.116666666666667
2022-07-31T01:08:00Z,6.1,99.6,6.2,6,point,2635457,Kestrel,15.133333333333333
2022-07-31T01:09:00Z,6,99.6,6.2,6,point,2635457,Kestrel,15.15
2022-07-31T01:10:00Z,6,99.6,6.1,5.9,point,2635457,Kestrel,15.166666666666666
2022-07-31T01:11:00Z,6,99.6,6.1,5.9,point,2635457,Kestrel,15.183333333333334
2022-07-31T01:12:00Z,5.9,99.6,6,5.8,point,2635457,Kestrel,15.2
2022-07-31T01:13:00Z,6,99.6,6.2,6,point,2635457,Kestrel,15.216666666666667
2022-07-31T01:14:00Z,6,99.6,6.2,6,point,2635457,Kestrel,15.233333333333333
2022-07-31T01:15:00Z,5.9,99.6,6,5.8,point,2635457,Kestrel,15.25
2022-07-31T01:16:00Z,5.9,99.7,6.1,5.9,point,2635457,Kestrel,15.266666666666667
2022-07-31T01:17:00Z,5.9,99.7,6.1,5.9,point,2635457,Kestrel,15.283333333333333
2022-07-31T01:18:00Z,6,99.7,6.1,5.9,point,2635457,Kestrel,15.3
2022-07-31T01:19:00Z,5.9,99.7,6,5.8,point,2635457,Kestrel,15.316666666666666
2022-07-31T01:20:00Z,5.9,99.6,6,5.8,point,2635457,Kestrel,15.333333333333334
2022-07-31T01:21:00Z,5.8,99.6,6,5.8,point,2635457,Kestrel,15.35
2022-07-31T01:22:00Z,5.8,99.6,5.9,5.7,point,2635457,Kestrel,15.366666666666667
2022-07-31T01:23:00Z,5.8,99.6,6,5.8,point,2635457,Kestrel,15.383333333333333
2022-07-31T01:24:00Z,5.8,99.6,6,5.8,point,2635457,Kestrel,15.4
2022-07-31T01:25:00Z,5.8,99.6,5.9,5.7,point,2635457,Kestrel,15.416666666666666
2022-07-31T01:26:00Z,5.8,99.6,5.9,5.7,point,2635457,Kestrel,15.433333333333334
2022-07-31T01:27:00Z,5.8,99.6,5.9,5.7,point,2635457,Kestrel,15.45
2022-07-31T01:28:00Z,5.7,99.6,5.9,5.7,point,2635457,Kestrel,15.466666666666667
2022-07-31T01:29:00Z,5.7,99.6,5.9,5.7,point,2635457,Kestrel,15.483333333333333
2022-07-31T01:30:00Z,5.7,99.6,5.9,5.7,point,2635457,Kestrel,15.5
2022-07-31T01:31:00Z,5.7,99.5,5.8,5.6,point,2635457,Kestrel,15.516666666666667
2022-07-31T01:32:00Z,5.7,99.6,5.8,5.6,point,2635457,Kestrel,15.533333333333333
2022-07-31T01:33:00Z,5.7,99.6,5.8,5.6,point,2635457,Kestrel,15.55
2022-07-31T01:34:00Z,5.7,99.6,5.9,5.6,point,2635457,Kestrel,15.566666666666666
2022-07-31T01:35:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.583333333333334
2022-07-31T01:36:00Z,5.6,99.6,5.7,5.5,point,2635457,Kestrel,15.6
2022-07-31T01:37:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.616666666666667
2022-07-31T01:38:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.633333333333333
2022-07-31T01:39:00Z,5.6,99.6,5.7,5.5,point,2635457,Kestrel,15.65
2022-07-31T01:40:00Z,5.6,99.6,5.7,5.5,point,2635457,Kestrel,15.666666666666666
2022-07-31T01:41:00Z,5.6,99.6,5.7,5.5,point,2635457,Kestrel,15.683333333333334
2022-07-31T01:42:00Z,5.5,99.6,5.6,5.4,point,2635457,Kestrel,15.7
2022-07-31T01:43:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.716666666666667
2022-07-31T01:44:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.733333333333333
2022-07-31T01:45:00Z,5.5,99.6,5.6,5.4,point,2635457,Kestrel,15.75
2022-07-31T01:46:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.766666666666667
2022-07-31T01:47:00Z,5.5,99.6,5.7,5.5,point,2635457,Kestrel,15.783333333333333
2022-07-31T01:48:00Z,5.4,99.6,5.6,5.4,point,2635457,Kestrel,15.8
2022-07-31T01:49:00Z,5.4,99.6,5.6,5.4,point,2635457,Kestrel,15.816666666666666
2022-07-31T01:50:00Z,5.5,99.6,5.6,5.4,point,2635457,Kestrel,15.833333333333334
2022-07-31T01:51:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,15.85
2022-07-31T01:52:00Z,5.4,99.6,5.6,5.4,point,2635457,Kestrel,15.866666666666667
2022-07-31T01:53:00Z,5.4,99.6,5.5,5.3,point,2635457,Kestrel,15.883333333333333
2022-07-31T01:54:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,15.9
2022-07-31T01:55:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,15.916666666666666
2022-07-31T01:56:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,15.933333333333334
2022-07-31T01:57:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,15.95
2022-07-31T01:58:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,15.966666666666667
2022-07-31T01:59:00Z,5.3,99.6,5.4,5.2,point,2635457,Kestrel,15.983333333333333
2022-07-31T02:00:00Z,5.3,99.6,5.4,5.2,point,2635457,Kestrel,16
2022-07-31T02:01:00Z,5.2,99.6,5.4,5.2,point,2635457,Kestrel,16.016666666666666
2022-07-31T02:02:00Z,5.3,99.6,5.5,5.3,point,2635457,Kestrel,16.033333333333335
2022-07-31T02:03:00Z,5.3,99.6,5.4,5.2,point,2635457,Kestrel,16.05
2022-07-31T02:04:00Z,5.2,99.6,5.3,5.1,point,2635457,Kestrel,16.066666666666666
2022-07-31T02:05:00Z,5.2,99.6,5.4,5.2,point,2635457,Kestrel,16.083333333333332
2022-07-31T02:06:00Z,5.2,99.6,5.3,5.1,point,2635457,Kestrel,16.1
2022-07-31T02:07:00Z,5.1,99.7,5.3,5.1,point,2635457,Kestrel,16.116666666666667
2022-07-31T02:08:00Z,5.2,99.6,5.4,5.2,point,2635457,Kestrel,16.133333333333333
2022-07-31T02:09:00Z,5.2,99.6,5.3,5.1,point,2635457,Kestrel,16.15
2022-07-31T02:10:00Z,5.1,99.6,5.3,5.1,point,2635457,Kestrel,16.166666666666668
2022-07-31T02:11:00Z,5.2,99.6,5.3,5.1,point,2635457,Kestrel,16.183333333333334
2022-07-31T02:12:00Z,5.1,99.6,5.2,5,point,2635457,Kestrel,16.2
2022-07-31T02:13:00Z,5.1,99.6,5.2,5,point,2635457,Kestrel,16.216666666666665
2022-07-31T02:14:00Z,5.1,99.6,5.2,5,point,2635457,Kestrel,16.233333333333334
2022-07-31T02:15:00Z,5.1,99.6,5.3,5.1,point,2635457,Kestrel,16.25
2022-07-31T02:16:00Z,5.1,99.6,5.2,5,point,2635457,Kestrel,16.266666666666666
2022-07-31T02:17:00Z,5,99.7,5.2,5,point,2635457,Kestrel,16.283333333333335
2022-07-31T02:18:00Z,5.1,99.7,5.2,5,point,2635457,Kestrel,16.3
2022-07-31T02:19:00Z,5,99.7,5.1,4.9,point,2635457,Kestrel,16.316666666666666
2022-07-31T02:20:00Z,5,99.6,5.1,4.9,point,2635457,Kestrel,16.333333333333332
2022-07-31T02:21:00Z,5.1,99.6,5.2,5,point,2635457,Kestrel,16.35
2022-07-31T02:22:00Z,5,99.6,5.2,5,point,2635457,Kestrel,16.366666666666667
2022-07-31T02:23:00Z,5,99.6,5.1,4.9,point,2635457,Kestrel,16.383333333333333
2022-07-31T02:24:00Z,5,99.6,5.1,4.9,point,2635457,Kestrel,16.4
2022-07-31T02:25:00Z,4.9,99.6,5.1,4.9,point,2635457,Kestrel,16.416666666666668
2022-07-31T02:26:00Z,4.9,99.7,5.1,4.9,point,2635457,Kestrel,16.433333333333334
2022-07-31T02:27:00Z,4.9,99.7,5.1,4.9,point,2635457,Kestrel,16.45
2022-07-31T02:28:00Z,4.8,99.7,5,4.8,point,2635457,Kestrel,16.466666666666665
2022-07-31T02:29:00Z,4.8,99.7,5,4.8,point,2635457,Kestrel,16.483333333333334
2022-07-31T02:30:00Z,4.9,99.7,5.1,4.9,point,2635457,Kestrel,16.5
2022-07-31T02:31:00Z,4.9,99.7,5.1,4.9,point,2635457,Kestrel,16.516666666666666
2022-07-31T02:32:00Z,4.7,99.7,4.9,4.7,point,2635457,Kestrel,16.533333333333335
2022-07-31T02:33:00Z,4.8,99.7,4.9,4.7,point,2635457,Kestrel,16.55
2022-07-31T02:34:00Z,4.8,99.6,5,4.8,point,2635457,Kestrel,16.566666666666666
2022-07-31T02:35:00Z,4.8,99.6,4.9,4.7,point,2635457,Kestrel,16.583333333333332
2022-07-31T02:36:00Z,4.8,99.7,5,4.8,point,2635457,Kestrel,16.6
2022-07-31T02:37:00Z,4.8,99.7,4.9,4.7,point,2635457,Kestrel,16.616666666666667
2022-07-31T02:38:00Z,4.8,99.7,4.9,4.7,point,2635457,Kestrel,16.633333333333333
2022-07-31T02:39:00Z,4.8,99.7,4.9,4.7,point,2635457,Kestrel,16.65
2022-07-31T02:40:00Z,4.7,99.7,4.9,4.7,point,2635457,Kestrel,16.666666666666668
2022-07-31T02:41:00Z,4.7,99.7,4.8,4.6,point,2635457,Kestrel,16.683333333333334
2022-07-31T02:42:00Z,4.6,99.7,4.7,4.6,point,2635457,Kestrel,16.7
2022-07-31T02:43:00Z,4.6,99.7,4.7,4.6,point,2635457,Kestrel,16.716666666666665
2022-07-31T02:44:00Z,4.7,99.7,4.9,4.7,point,2635457,Kestrel,16.733333333333334
2022-07-31T02:45:00Z,4.7,99.7,4.8,4.6,point,2635457,Kestrel,16.75
2022-07-31T02:46:00Z,4.6,99.7,4.7,4.6,point,2635457,Kestrel,16.766666666666666
2022-07-31T02:47:00Z,4.5,99.7,4.7,4.5,point,2635457,Kestrel,16.783333333333335
2022-07-31T02:48:00Z,4.6,99.7,4.7,4.5,point,2635457,Kestrel,16.8
2022-07-31T02:49:00Z,4.6,99.7,4.8,4.6,point,2635457,Kestrel,16.816666666666666
2022-07-31T02:50:00Z,4.6,99.7,4.7,4.5,point,2635457,Kestrel,16.833333333333332
2022-07-31T02:51:00Z,4.6,99.7,4.8,4.6,point,2635457,Kestrel,16.85
2022-07-31T02:52:00Z,4.6,99.7,4.7,4.5,point,2635457,Kestrel,16.866666666666667
2022-07-31T02:53:00Z,4.6,99.7,4.8,4.6,point,2635457,Kestrel,16.883333333333333
2022-07-31T02:54:00Z,4.6,99.7,4.8,4.6,point,2635457,Kestrel,16.9
2022-07-31T02:55:00Z,4.6,99.7,4.7,4.5,point,2635457,Kestrel,16.916666666666668
2022-07-31T02:56:00Z,4.5,99.7,4.6,4.5,point,2635457,Kestrel,16.933333333333334
2022-07-31T02:57:00Z,4.5,99.7,4.6,4.5,point,2635457,Kestrel,16.95
2022-07-31T02:58:00Z,4.5,99.7,4.7,4.5,point,2635457,Kestrel,16.966666666666665
2022-07-31T02:59:00Z,4.5,99.8,4.6,4.5,point,2635457,Kestrel,16.983333333333334
2022-07-31T03:00:00Z,4.5,99.8,4.6,4.4,point,2635457,Kestrel,17
2022-07-31T03:01:00Z,4.5,99.7,4.6,4.4,point,2635457,Kestrel,17.016666666666666
2022-07-31T03:02:00Z,4.5,99.7,4.6,4.4,point,2635457,Kestrel,17.033333333333335
2022-07-31T03:03:00Z,4.4,99.7,4.6,4.4,point,2635457,Kestrel,17.05
2022-07-31T03:04:00Z,4.4,99.7,4.5,4.3,point,2635457,Kestrel,17.066666666666666
2022-07-31T03:05:00Z,4.4,99.7,4.5,4.3,point,2635457,Kestrel,17.083333333333332
2022-07-31T03:06:00Z,4.4,99.7,4.6,4.4,point,2635457,Kestrel,17.1
2022-07-31T03:07:00Z,4.4,99.8,4.5,4.4,point,2635457,Kestrel,17.116666666666667
2022-07-31T03:08:00Z,4.3,99.8,4.5,4.3,point,2635457,Kestrel,17.133333333333333
2022-07-31T03:09:00Z,4.3,99.8,4.5,4.3,point,2635457,Kestrel,17.15
2022-07-31T03:10:00Z,4.3,99.8,4.4,4.2,point,2635457,Kestrel,17.166666666666668
2022-07-31T03:11:00Z,4.2,99.8,4.4,4.2,point,2635457,Kestrel,17.183333333333334
2022-07-31T03:12:00Z,4.3,99.8,4.4,4.3,point,2635457,Kestrel,17.2
2022-07-31T03:13:00Z,4.3,99.8,4.4,4.3,point,2635457,Kestrel,17.216666666666665
2022-07-31T03:14:00Z,4.3,99.8,4.4,4.2,point,2635457,Kestrel,17.233333333333334
2022-07-31T03:15:00Z,4.3,99.7,4.5,4.3,point,2635457,Kestrel,17.25
2022-07-31T03:16:00Z,4.2,99.7,4.3,4.2,point,2635457,Kestrel,17.266666666666666
