datetime,temperature,RH,HeatIndex,DewPoint,DataType,KestrelID,loggertype,elapsed_time
2022-07-24T09:19:00Z,24.3,86.3,25.9,21.9,point,2605751,Kestrel,0.31666666666666665
2022-07-24T09:20:00Z,24.4,87.3,25.9,22.1,point,2605751,Kestrel,0.3333333333333333
2022-07-24T09:21:00Z,24.2,87.9,25.8,22.1,point,2605751,Kestrel,0.35
2022-07-24T09:22:00Z,24,88.3,25.6,22,point,2605751,Kestrel,0.36666666666666664
2022-07-24T09:23:00Z,24.1,88.2,25.8,22,point,2605751,Kestrel,0.38333333333333336
2022-07-24T09:24:00Z,24.1,87.9,25.6,21.9,point,2605751,Kestrel,0.4
2022-07-24T09:25:00Z,23,87.6,24.2,20.8,point,2605751,Kestrel,0.4166666666666667
2022-07-24T09:26:00Z,23.5,88.3,25,21.5,point,2605751,Kestrel,0.43333333333333335
2022-07-24T09:27:00Z,23.6,89.1,25,21.6,point,2605751,Kestrel,0.45
2022-07-24T09:28:00Z,23.6,89.3,25.2,21.8,point,2605751,Kestrel,0.4666666666666667
2022-07-24T09:29:00Z,23.7,89.3,25.3,21.9,point,2605751,Kestrel,0.48333333333333334
2022-07-24T09:30:00Z,23.7,88.9,25.2,21.7,point,2605751,Kestrel,0.5
2022-07-24T09:31:00Z,23.8,88.6,25.4,21.8,point,2605751,Kestrel,0.5166666666666667
2022-07-24T09:32:00Z,23.3,88.7,24.8,21.4,point,2605751,Kestrel,0.5333333333333333
2022-07-24T09:33:00Z,23.4,89.3,24.8,21.5,point,2605751,Kestrel,0.55
2022-07-24T09:34:00Z,23.3,89.6,24.8,21.5,point,2605751,Kestrel,0.5666666666666667
2022-07-24T09:35:00Z,23.4,89.6,24.8,21.6,point,2605751,Kestrel,0.5833333333333334
2022-07-24T09:36:00Z,23.4,89.3,24.9,21.6,point,2605751,Kestrel,0.6
2022-07-24T09:37:00Z,23.1,89.3,24.5,21.3,point,2605751,Kestrel,0.6166666666666667
2022-07-24T09:38:00Z,23.4,89.7,24.8,21.6,point,2605751,Kestrel,0.6333333333333333
2022-07-24T09:39:00Z,23.3,89.9,24.8,21.6,point,2605751,Kestrel,0.65
2022-07-24T09:40:00Z,22.8,89.9,24.1,21.1,point,2605751,Kestrel,0.6666666666666666
2022-07-24T09:41:00Z,23.1,90.4,24.6,21.4,point,2605751,Kestrel,0.6833333333333333
2022-07-24T09:42:00Z,23.2,90.4,24.6,21.5,point,2605751,Kestrel,0.7
2022-07-24T09:43:00Z,23.3,90.2,24.7,21.5,point,2605751,Kestrel,0.7166666666666667
2022-07-24T09:44:00Z,22.7,90.3,23.9,21,point,2605751,Kestrel,0.7333333333333333
2022-07-24T09:45:00Z,23.1,90.3,24.5,21.4,point,2605751,Kestrel,0.75
2022-07-24T09:46:00Z,23.2,90.3,24.7,21.5,point,2605751,Kestrel,0.7666666666666667
2022-07-24T09:47:00Z,22.6,90.2,23.8,20.9,point,2605751,Kestrel,0.7833333333333333
2022-07-24T09:48:00Z,22.6,90.4,23.9,21,point,2605751,Kestrel,0.8
2022-07-24T09:49:00Z,22.7,90.4,24.1,21.1,point,2605751,Kestrel,0.8166666666666667
2022-07-24T09:50:00Z,22.8,90.2,24.2,21.2,point,2605751,Kestrel,0.8333333333333334
2022-07-24T09:51:00Z,23.2,90.4,24.7,21.5,point,2605751,Kestrel,0.85
2022-07-24T09:52:00Z,23.2,90.3,24.7,21.5,point,2605751,Kestrel,0.8666666666666667
2022-07-24T09:53:00Z,23.4,90,24.9,21.7,point,2605751,Kestrel,0.8833333333333333
2022-07-24T09:54:00Z,23.6,89.5,25.2,21.8,point,2605751,Kestrel,0.9
2022-07-24T09:55:00Z,23.8,89,25.4,21.9,point,2605751,Kestrel,0.9166666666666666
2022-07-24T09:56:00Z,23.8,88.6,25.2,21.8,point,2605751,Kestrel,0.9333333333333333
2022-07-24T09:57:00Z,23.6,88.3,25.1,21.6,point,2605751,Kestrel,0.95
2022-07-24T09:58:00Z,23.6,87.9,25,21.5,point,2605751,Kestrel,0.9666666666666667
2022-07-24T09:59:00Z,23.1,87.4,24.3,20.8,point,2605751,Kestrel,0.9833333333333333
2022-07-24T10:00:00Z,23.2,87.1,24.4,20.9,point,2605751,Kestrel,1
2022-07-24T10:01:00Z,23.3,86.6,24.5,20.9,point,2605751,Kestrel,1.0166666666666666
2022-07-24T10:02:00Z,23,86.2,24.2,20.6,point,2605751,Kestrel,1.0333333333333334
2022-07-24T10:03:00Z,23.1,85.8,24.2,20.6,point,2605751,Kestrel,1.05
2022-07-24T10:04:00Z,23,85.4,24,20.4,point,2605751,Kestrel,1.0666666666666667
2022-07-24T10:05:00Z,23,85.1,24,20.3,point,2605751,Kestrel,1.0833333333333333
2022-07-24T10:06:00Z,23,84.9,24.2,20.4,point,2605751,Kestrel,1.1
2022-07-24T10:07:00Z,23.1,84.8,24.2,20.4,point,2605751,Kestrel,1.1166666666666667
2022-07-24T10:08:00Z,23.2,84.5,24.3,20.4,point,2605751,Kestrel,1.1333333333333333
2022-07-24T10:09:00Z,23.1,84.3,24.3,20.3,point,2605751,Kestrel,1.15
2022-07-24T10:10:00Z,23.2,84.1,24.4,20.4,point,2605751,Kestrel,1.1666666666666667
2022-07-24T10:11:00Z,23.2,83.9,24.3,20.3,point,2605751,Kestrel,1.1833333333333333
2022-07-24T10:12:00Z,23.1,83.7,24.3,20.2,point,2605751,Kestrel,1.2
2022-07-24T10:13:00Z,23.3,83.5,24.4,20.3,point,2605751,Kestrel,1.2166666666666666
2022-07-24T10:14:00Z,23.4,83.4,24.5,20.4,point,2605751,Kestrel,1.2333333333333334
2022-07-24T10:15:00Z,23.3,83.2,24.5,20.3,point,2605751,Kestrel,1.25
2022-07-24T10:16:00Z,23.4,83.1,24.6,20.4,point,2605751,Kestrel,1.2666666666666666
2022-07-24T10:17:00Z,23.4,83,24.6,20.4,point,2605751,Kestrel,1.2833333333333334
2022-07-24T10:18:00Z,23.5,82.9,24.6,20.4,point,2605751,Kestrel,1.3
2022-07-24T10:19:00Z,23.5,82.7,24.6,20.4,point,2605751,Kestrel,1.3166666666666667
2022-07-24T10:20:00Z,23.4,82.6,24.6,20.3,point,2605751,Kestrel,1.3333333333333333
2022-07-24T10:21:00Z,23.7,82.5,24.9,20.6,point,2605751,Kestrel,1.35
2022-07-24T10:22:00Z,23.4,82.3,24.5,20.3,point,2605751,Kestrel,1.3666666666666667
2022-07-24T10:23:00Z,23.6,82.3,24.8,20.4,point,2605751,Kestrel,1.3833333333333333
2022-07-24T10:24:00Z,23.6,82.3,24.8,20.4,point,2605751,Kestrel,1.4
2022-07-24T10:25:00Z,23.6,82.3,24.8,20.4,point,2605751,Kestrel,1.4166666666666667
2022-07-24T10:26:00Z,23.6,82.3,24.7,20.4,point,2605751,Kestrel,1.4333333333333333
2022-07-24T10:27:00Z,23.6,82.2,24.8,20.4,point,2605751,Kestrel,1.45
2022-07-24T10:28:00Z,23.6,82,24.8,20.4,point,2605751,Kestrel,1.4666666666666666
2022-07-24T10:29:00Z,23.6,81.8,24.7,20.3,point,2605751,Kestrel,1.4833333333333334
2022-07-24T10:30:00Z,23.7,81.5,24.8,20.4,point,2605751,Kestrel,1.5
2022-07-24T10:31:00Z,23.8,81.2,25,20.4,point,2605751,Kestrel,1.5166666666666666
2022-07-24T10:32:00Z,24,80.9,25.1,20.5,point,2605751,Kestrel,1.5333333333333334
2022-07-24T10:33:00Z,23.9,80.7,25,20.4,point,2605751,Kestrel,1.55
2022-07-24T10:34:00Z,23.8,80.4,24.9,20.2,point,2605751,Kestrel,1.5666666666666667
2022-07-24T10:35:00Z,24,80.3,25,20.4,point,2605751,Kestrel,1.5833333333333333
2022-07-24T10:36:00Z,24,80,25,20.3,point,2605751,Kestrel,1.6
2022-07-24T10:37:00Z,24,79.8,25,20.3,point,2605751,Kestrel,1.6166666666666667
2022-07-24T10:38:00Z,24,79.6,25,20.2,point,2605751,Kestrel,1.6333333333333333
2022-07-24T10:39:00Z,24,79.5,25.1,20.3,point,2605751,Kestrel,1.65
2022-07-24T10:40:00Z,23.9,79.5,25,20.2,point,2605751,Kestrel,1.6666666666666667
2022-07-24T10:41:00Z,23.8,79.6,24.8,20,point,2605751,Kestrel,1.6833333333333333
2022-07-24T10:42:00Z,24,79.6,25.1,20.3,point,2605751,Kestrel,1.7
2022-07-24T10:43:00Z,23.9,79.5,25,20.2,point,2605751,Kestrel,1.7166666666666666
2022-07-24T10:44:00Z,24,79.4,25,20.2,point,2605751,Kestrel,1.7333333333333334
2022-07-24T10:45:00Z,24.1,79.4,25.1,20.3,point,2605751,Kestrel,1.75
2022-07-24T10:46:00Z,24.1,79.3,25.2,20.3,point,2605751,Kestrel,1.7666666666666666
2022-07-24T10:47:00Z,24.1,79.2,25.2,20.3,point,2605751,Kestrel,1.7833333333333334
2022-07-24T10:48:00Z,24.1,79.1,25.2,20.3,point,2605751,Kestrel,1.8
2022-07-24T10:49:00Z,24.1,79.3,25.1,20.3,point,2605751,Kestrel,1.8166666666666667
2022-07-24T10:50:00Z,24.1,79.4,25.1,20.3,point,2605751,Kestrel,1.8333333333333333
2022-07-24T10:51:00Z,24.4,79.4,25.5,20.6,point,2605751,Kestrel,1.85
2022-07-24T10:52:00Z,24.6,79.2,25.7,20.7,point,2605751,Kestrel,1.8666666666666667
2022-07-24T10:53:00Z,24.4,79,25.4,20.5,point,2605751,Kestrel,1.8833333333333333
2022-07-24T10:54:00Z,24.4,78.9,25.4,20.5,point,2605751,Kestrel,1.9
2022-07-24T10:55:00Z,24.3,78.9,25.3,20.4,point,2605751,Kestrel,1.9166666666666667
2022-07-24T10:56:00Z,24.3,79,25.3,20.4,point,2605751,Kestrel,1.9333333333333333
2022-07-24T10:57:00Z,24.6,79,25.7,20.7,point,2605751,Kestrel,1.95
2022-07-24T10:58:00Z,24.4,79,25.5,20.5,point,2605751,Kestrel,1.9666666666666666
2022-07-24T10:59:00Z,24.8,79,25.9,20.9,point,2605751,Kestrel,1.9833333333333334
2022-07-24T11:00:00Z,24.6,78.9,25.6,20.7,point,2605751,Kestrel,2
2022-07-24T11:01:00Z,24.6,78.9,25.7,20.7,point,2605751,Kestrel,2.0166666666666666
2022-07-24T11:02:00Z,24.8,78.7,26.1,20.9,point,2605751,Kestrel,2.033333333333333
2022-07-24T11:03:00Z,24.5,78.5,25.6,20.5,point,2605751,Kestrel,2.05
2022-07-24T11:04:00Z,24.5,78.4,25.6,20.5,point,2605751,Kestrel,2.066666666666667
2022-07-24T11:05:00Z,24.7,78.4,25.7,20.7,point,2605751,Kestrel,2.0833333333333335
2022-07-24T11:06:00Z,24.6,78.3,25.7,20.6,point,2605751,Kestrel,2.1
2022-07-24T11:07:00Z,24.7,78.3,25.7,20.6,point,2605751,Kestrel,2.1166666666666667
2022-07-24T11:08:00Z,24.8,78.3,25.9,20.7,point,2605751,Kestrel,2.1333333333333333
2022-07-24T11:09:00Z,25,78.3,26.2,20.9,point,2605751,Kestrel,2.15
2022-07-24T11:10:00Z,25,78.2,26.4,21,point,2605751,Kestrel,2.1666666666666665
2022-07-24T11:11:00Z,25,78.1,26.4,20.9,point,2605751,Kestrel,2.183333333333333
2022-07-24T11:12:00Z,25.2,78.1,26.6,21.1,point,2605751,Kestrel,2.2
2022-07-24T11:13:00Z,25.1,78,26.6,21,point,2605751,Kestrel,2.216666666666667
2022-07-24T11:14:00Z,25.1,78,26.6,21,point,2605751,Kestrel,2.2333333333333334
2022-07-24T11:15:00Z,25.3,78,26.8,21.2,point,2605751,Kestrel,2.25
2022-07-24T11:16:00Z,25.3,77.8,27,21.2,point,2605751,Kestrel,2.2666666666666666
2022-07-24T11:17:00Z,25.3,77.7,26.9,21.2,point,2605751,Kestrel,2.283333333333333
2022-07-24T11:18:00Z,25.6,77.7,27.3,21.4,point,2605751,Kestrel,2.3
2022-07-24T11:19:00Z,25.7,77.7,27.7,21.5,point,2605751,Kestrel,2.316666666666667
2022-07-24T11:20:00Z,25.6,77.8,27.3,21.4,point,2605751,Kestrel,2.3333333333333335
2022-07-24T11:21:00Z,25.5,77.9,27.2,21.3,point,2605751,Kestrel,2.35
2022-07-24T11:22:00Z,25.6,77.9,27.6,21.5,point,2605751,Kestrel,2.3666666666666667
2022-07-24T11:23:00Z,25.7,77.9,27.8,21.6,point,2605751,Kestrel,2.3833333333333333
2022-07-24T11:24:00Z,25.6,77.8,27.3,21.4,point,2605751,Kestrel,2.4
2022-07-24T11:25:00Z,25.7,77.8,27.5,21.5,point,2605751,Kestrel,2.4166666666666665
2022-07-24T11:26:00Z,25.6,77.7,27.5,21.5,point,2605751,Kestrel,2.433333333333333
2022-07-24T11:27:00Z,25.8,77.6,27.7,21.6,point,2605751,Kestrel,2.45
2022-07-24T11:28:00Z,25.8,77.5,27.7,21.5,point,2605751,Kestrel,2.466666666666667
2022-07-24T11:29:00Z,25.7,77.5,27.5,21.5,point,2605751,Kestrel,2.4833333333333334
2022-07-24T11:30:00Z,25.9,77.5,28.1,21.7,point,2605751,Kestrel,2.5
2022-07-24T11:31:00Z,26,77.5,28.3,21.8,point,2605751,Kestrel,2.5166666666666666
2022-07-24T11:32:00Z,26,77.4,28.1,21.7,point,2605751,Kestrel,2.533333333333333
2022-07-24T11:33:00Z,25.9,77.4,28.1,21.7,point,2605751,Kestrel,2.55
2022-07-24T11:34:00Z,25.8,77.5,27.9,21.6,point,2605751,Kestrel,2.566666666666667
2022-07-24T11:35:00Z,26,77.5,28.3,21.8,point,2605751,Kestrel,2.5833333333333335
2022-07-24T11:36:00Z,26.2,77.4,28.5,21.9,point,2605751,Kestrel,2.6
2022-07-24T11:37:00Z,26.2,77.4,28.7,22,point,2605751,Kestrel,2.6166666666666667
2022-07-24T11:38:00Z,26.2,77.2,28.5,21.9,point,2605751,Kestrel,2.6333333333333333
2022-07-24T11:39:00Z,26.3,77.2,28.9,22,point,2605751,Kestrel,2.65
2022-07-24T11:40:00Z,26.1,77.3,28.5,21.8,point,2605751,Kestrel,2.6666666666666665
2022-07-24T11:41:00Z,26.3,77.5,28.9,22.1,point,2605751,Kestrel,2.683333333333333
2022-07-24T11:42:00Z,26.4,77.4,28.9,22.1,point,2605751,Kestrel,2.7
2022-07-24T11:43:00Z,26.2,77.4,28.7,21.9,point,2605751,Kestrel,2.716666666666667
2022-07-24T11:44:00Z,26.3,77.5,28.7,22,point,2605751,Kestrel,2.7333333333333334
2022-07-24T11:45:00Z,26.4,77.4,28.9,22.1,point,2605751,Kestrel,2.75
2022-07-24T11:46:00Z,26.3,77.4,28.9,22.1,point,2605751,Kestrel,2.7666666666666666
2022-07-24T11:47:00Z,26.4,77.5,28.9,22.1,point,2605751,Kestrel,2.783333333333333
2022-07-24T11:48:00Z,26.8,77.4,29.7,22.5,point,2605751,Kestrel,2.8
2022-07-24T11:49:00Z,26.3,77.4,28.9,22,point,2605751,Kestrel,2.816666666666667
2022-07-24T11:50:00Z,26.5,77.6,29.1,22.2,point,2605751,Kestrel,2.8333333333333335
2022-07-24T11:51:00Z,26.7,77.6,29.5,22.4,point,2605751,Kestrel,2.85
2022-07-24T11:52:00Z,26.5,77.6,29.1,22.3,point,2605751,Kestrel,2.8666666666666667
2022-07-24T11:53:00Z,26.3,77.8,28.7,22.1,point,2605751,Kestrel,2.8833333333333333
2022-07-24T11:54:00Z,26.8,77.9,29.7,22.6,point,2605751,Kestrel,2.9
2022-07-24T11:55:00Z,26.8,77.8,29.7,22.6,point,2605751,Kestrel,2.9166666666666665
2022-07-24T11:56:00Z,26.6,77.8,29.3,22.4,point,2605751,Kestrel,2.933333333333333
2022-07-24T11:57:00Z,26.6,78,29.5,22.5,point,2605751,Kestrel,2.95
2022-07-24T11:58:00Z,26.5,78.1,29.2,22.3,point,2605751,Kestrel,2.966666666666667
2022-07-24T11:59:00Z,26.6,78.1,29.6,22.5,point,2605751,Kestrel,2.9833333333333334
2022-07-24T12:00:00Z,26.5,78.2,29.4,22.4,point,2605751,Kestrel,3
2022-07-24T12:01:00Z,26.6,78.4,29.6,22.5,point,2605751,Kestrel,3.0166666666666666
2022-07-24T12:02:00Z,26.8,78.5,29.8,22.7,point,2605751,Kestrel,3.033333333333333
2022-07-24T12:03:00Z,26.5,78.5,29.2,22.4,point,2605751,Kestrel,3.05
2022-07-24T12:04:00Z,26.6,78.6,29.5,22.5,point,2605751,Kestrel,3.066666666666667
2022-07-24T12:05:00Z,26.6,78.7,29.5,22.6,point,2605751,Kestrel,3.0833333333333335
2022-07-24T12:06:00Z,26.8,78.7,29.9,22.8,point,2605751,Kestrel,3.1
2022-07-24T12:07:00Z,26.6,78.8,29.7,22.6,point,2605751,Kestrel,3.1166666666666667
2022-07-24T12:08:00Z,26.6,78.9,29.5,22.6,point,2605751,Kestrel,3.1333333333333333
2022-07-24T12:09:00Z,26.5,78.9,29.5,22.6,point,2605751,Kestrel,3.15
2022-07-24T12:10:00Z,26.4,79.1,29.3,22.5,point,2605751,Kestrel,3.1666666666666665
2022-07-24T12:11:00Z,26.8,79.2,29.9,22.9,point,2605751,Kestrel,3.183333333333333
2022-07-24T12:12:00Z,26.7,79.2,30,22.8,point,2605751,Kestrel,3.2
2022-07-24T12:13:00Z,26.5,79.2,29.6,22.6,point,2605751,Kestrel,3.216666666666667
2022-07-24T12:14:00Z,26.8,79.3,30,22.9,point,2605751,Kestrel,3.2333333333333334
2022-07-24T12:15:00Z,26.6,79.2,29.8,22.7,point,2605751,Kestrel,3.25
2022-07-24T12:16:00Z,26.5,79.2,29.6,22.6,point,2605751,Kestrel,3.2666666666666666
2022-07-24T12:17:00Z,26.5,79.4,29.6,22.7,point,2605751,Kestrel,3.283333333333333
2022-07-24T12:18:00Z,26.4,79.4,29.2,22.5,point,2605751,Kestrel,3.3
2022-07-24T12:19:00Z,26.5,79.5,29.6,22.7,point,2605751,Kestrel,3.316666666666667
2022-07-24T12:20:00Z,26.6,79.6,29.6,22.8,point,2605751,Kestrel,3.3333333333333335
2022-07-24T12:21:00Z,26.6,79.5,29.8,22.8,point,2605751,Kestrel,3.35
2022-07-24T12:22:00Z,26.8,79.6,30,22.9,point,2605751,Kestrel,3.3666666666666667
2022-07-24T12:23:00Z,26.6,79.5,29.8,22.8,point,2605751,Kestrel,3.3833333333333333
2022-07-24T12:24:00Z,27,79.5,30.4,23.1,point,2605751,Kestrel,3.4
2022-07-24T12:25:00Z,26.9,79.6,30.4,23.1,point,2605751,Kestrel,3.4166666666666665
2022-07-24T12:26:00Z,27,79.5,30.4,23.1,point,2605751,Kestrel,3.433333333333333
2022-07-24T12:27:00Z,26.9,79.5,30.2,23,point,2605751,Kestrel,3.45
2022-07-24T12:28:00Z,27.1,79.5,30.6,23.2,point,2605751,Kestrel,3.466666666666667
2022-07-24T12:29:00Z,27.1,79.5,30.6,23.2,point,2605751,Kestrel,3.4833333333333334
2022-07-24T12:30:00Z,27,79.5,30.4,23.1,point,2605751,Kestrel,3.5
2022-07-24T12:31:00Z,26.8,79.6,30.2,23,point,2605751,Kestrel,3.5166666666666666
2022-07-24T12:32:00Z,27,79.6,30.4,23.1,point,2605751,Kestrel,3.533333333333333
2022-07-24T12:33:00Z,27.1,79.6,30.6,23.2,point,2605751,Kestrel,3.55
2022-07-24T12:34:00Z,27,79.6,30.6,23.2,point,2605751,Kestrel,3.566666666666667
2022-07-24T12:35:00Z,27.1,79.6,30.6,23.3,point,2605751,Kestrel,3.5833333333333335
2022-07-24T12:36:00Z,27.2,79.6,31,23.4,point,2605751,Kestrel,3.6
2022-07-24T12:37:00Z,27.1,79.5,30.8,23.3,point,2605751,Kestrel,3.6166666666666667
2022-07-24T12:38:00Z,27,79.6,30.6,23.2,point,2605751,Kestrel,3.6333333333333333
2022-07-24T12:39:00Z,26.9,79.7,30.2,23.1,point,2605751,Kestrel,3.65
2022-07-24T12:40:00Z,26.9,79.9,30.2,23.1,point,2605751,Kestrel,3.6666666666666665
2022-07-24T12:41:00Z,27,80,30.4,23.2,point,2605751,Kestrel,3.683333333333333
2022-07-24T12:42:00Z,27.2,80,31,23.5,point,2605751,Kestrel,3.7
2022-07-24T12:43:00Z,27.1,80,30.8,23.4,point,2605751,Kestrel,3.716666666666667
2022-07-24T12:44:00Z,27,80.1,30.6,23.3,point,2605751,Kestrel,3.7333333333333334
2022-07-24T12:45:00Z,27,80.2,30.6,23.3,point,2605751,Kestrel,3.75
2022-07-24T12:46:00Z,27.1,80.3,30.6,23.4,point,2605751,Kestrel,3.7666666666666666
2022-07-24T12:47:00Z,27.4,80.3,31.2,23.7,point,2605751,Kestrel,3.783333333333333
2022-07-24T12:48:00Z,27.5,80.3,31.4,23.8,point,2605751,Kestrel,3.8
2022-07-24T12:49:00Z,27.3,80.4,31,23.6,point,2605751,Kestrel,3.816666666666667
2022-07-24T12:50:00Z,27.3,80.4,31.1,23.6,point,2605751,Kestrel,3.8333333333333335
2022-07-24T12:51:00Z,27.3,80.5,31.1,23.6,point,2605751,Kestrel,3.85
2022-07-24T12:52:00Z,27.2,80.5,31.1,23.6,point,2605751,Kestrel,3.8666666666666667
2022-07-24T12:53:00Z,27.3,80.6,31.3,23.7,point,2605751,Kestrel,3.8833333333333333
2022-07-24T12:54:00Z,27.4,80.6,31.5,23.8,point,2605751,Kestrel,3.9
2022-07-24T12:55:00Z,27.4,80.5,31.3,23.7,point,2605751,Kestrel,3.9166666666666665
2022-07-24T12:56:00Z,27.2,80.5,30.9,23.6,point,2605751,Kestrel,3.933333333333333
2022-07-24T12:57:00Z,27.3,80.6,31.3,23.7,point,2605751,Kestrel,3.95
2022-07-24T12:58:00Z,27.2,80.6,31.1,23.6,point,2605751,Kestrel,3.966666666666667
2022-07-24T12:59:00Z,27.2,80.7,30.9,23.6,point,2605751,Kestrel,3.9833333333333334
2022-07-24T13:00:00Z,27.7,80.8,32.1,24.1,point,2605751,Kestrel,4
2022-07-24T13:01:00Z,27.4,80.8,31.3,23.8,point,2605751,Kestrel,4.016666666666667
2022-07-24T13:02:00Z,27.5,80.8,31.7,23.9,point,2605751,Kestrel,4.033333333333333
2022-07-24T13:03:00Z,27.4,80.9,31.3,23.8,point,2605751,Kestrel,4.05
2022-07-24T13:04:00Z,27.5,81,31.8,24,point,2605751,Kestrel,4.066666666666666
2022-07-24T13:05:00Z,27.5,81.1,31.6,23.9,point,2605751,Kestrel,4.083333333333333
2022-07-24T13:06:00Z,27.4,81.2,31.4,23.9,point,2605751,Kestrel,4.1
2022-07-24T13:07:00Z,27.5,81.3,31.6,24,point,2605751,Kestrel,4.116666666666666
2022-07-24T13:08:00Z,27.4,81.3,31.6,23.9,point,2605751,Kestrel,4.133333333333334
2022-07-24T13:09:00Z,27.4,81.4,31.4,23.9,point,2605751,Kestrel,4.15
2022-07-24T13:10:00Z,27.4,81.4,31.6,24,point,2605751,Kestrel,4.166666666666667
2022-07-24T13:11:00Z,27.4,81.4,31.4,23.9,point,2605751,Kestrel,4.183333333333334
2022-07-24T13:12:00Z,27.3,81.5,31.2,23.8,point,2605751,Kestrel,4.2
2022-07-24T13:13:00Z,27.2,81.5,31,23.8,point,2605751,Kestrel,4.216666666666667
2022-07-24T13:14:00Z,27.2,81.6,31.3,23.8,point,2605751,Kestrel,4.233333333333333
2022-07-24T13:15:00Z,27.3,81.7,31.3,23.9,point,2605751,Kestrel,4.25
2022-07-24T13:16:00Z,27.5,81.7,31.7,24.1,point,2605751,Kestrel,4.266666666666667
2022-07-24T13:17:00Z,27.3,81.8,31.5,23.9,point,2605751,Kestrel,4.283333333333333
2022-07-24T13:18:00Z,27.5,81.8,31.7,24,point,2605751,Kestrel,4.3
2022-07-24T13:19:00Z,27.2,81.8,31.1,23.8,point,2605751,Kestrel,4.316666666666666
2022-07-24T13:20:00Z,27.4,81.9,31.5,24,point,2605751,Kestrel,4.333333333333333
2022-07-24T13:21:00Z,27.2,82,31.1,23.8,point,2605751,Kestrel,4.35
2022-07-24T13:22:00Z,27.2,82.1,31.3,23.9,point,2605751,Kestrel,4.366666666666666
2022-07-24T13:23:00Z,27.4,82.3,31.6,24.1,point,2605751,Kestrel,4.383333333333334
2022-07-24T13:24:00Z,27.5,82.3,31.8,24.2,point,2605751,Kestrel,4.4
2022-07-24T13:25:00Z,27.5,82.3,31.8,24.2,point,2605751,Kestrel,4.416666666666667
2022-07-24T13:26:00Z,27.5,82.3,32,24.2,point,2605751,Kestrel,4.433333333333334
2022-07-24T13:27:00Z,27.6,82.3,32,24.3,point,2605751,Kestrel,4.45
2022-07-24T13:28:00Z,27.5,82.3,31.8,24.2,point,2605751,Kestrel,4.466666666666667
2022-07-24T13:29:00Z,27.5,82.5,31.8,24.2,point,2605751,Kestrel,4.483333333333333
2022-07-24T13:30:00Z,27.5,82.6,31.8,24.2,point,2605751,Kestrel,4.5
2022-07-24T13:31:00Z,27.5,82.6,32,24.3,point,2605751,Kestrel,4.516666666666667
2022-07-24T13:32:00Z,27.5,82.7,31.8,24.3,point,2605751,Kestrel,4.533333333333333
2022-07-24T13:33:00Z,27.3,82.7,31.6,24.1,point,2605751,Kestrel,4.55
2022-07-24T13:34:00Z,27.4,82.9,31.9,24.3,point,2605751,Kestrel,4.566666666666666
2022-07-24T13:35:00Z,27.4,83,31.7,24.2,point,2605751,Kestrel,4.583333333333333
2022-07-24T13:36:00Z,27.4,83.1,31.7,24.2,point,2605751,Kestrel,4.6
2022-07-24T13:37:00Z,27.4,83.1,31.7,24.2,point,2605751,Kestrel,4.616666666666666
2022-07-24T13:38:00Z,27.4,83.2,31.7,24.3,point,2605751,Kestrel,4.633333333333334
2022-07-24T13:39:00Z,27.4,83.4,31.9,24.3,point,2605751,Kestrel,4.65
2022-07-24T13:40:00Z,27.4,83.4,32,24.4,point,2605751,Kestrel,4.666666666666667
